stage,pleiades_id,pleiades_toponym,TP_gridsquare,Talbert_id,ku_id,ku_name_lookup,talbert_name_lookup,TP_symbol,TP_notes,TP_coastal,RC_peri_count,pp_page,schnetz_page,RC_peri_ref,RC_peri,RC itin,gg_ref,GG_peri,GG_itin,representative_latitude,representative_longitude,ku_x,ku_y
10,857199,Kordyle,9A3,2416,1536,Cordile,Cordile,,,Cordile,25,366,92,,Cordule,Cordule,,Cordulen,,41.081598,39.496726,0.457880287,-0.008115823
10,857359,Trapezus,9A2,2396,1513,Trapezunte,Trapezvnte,,,Trapezvnte,26,366,92,,Trapezum,Trapezus,,Trapezunta,,41.0042695,39.7233115,0.454955496,-0.007462997
10,857291,Psoron Limen/Hyssos/Sousarmia/Sousourmena/Ysiporto,9A3,2397,1514,Nyssillime,Nyssillime,,NON-COASTAL,Nyssillime,27,366,92,,Ysulime,Ysilime,,Isulyne,,40.942435,40.039388,0.458070372,-0.006170546
10,857257,Ophis,9A3,2398,1515,opiunte (Opiunte) oder eher: Ofiunte,o+ivnte,,NON-COASTAL,o+ivnte,28,366,92,,Offitiunte,Ofeunte,,Ofiunte,,40.937952,40.264282,0.461288487,-0.005835065
10,,#N/A,,,0,,,,,,29,366,92,,Medocina,Medocina,,Medocina,,0,0,,
10,,#N/A,,,0,,,,,,30,366,92,,Solodicina,Solodocina,,Solacina,,0,0,,
10,857011,Adienos (river),9A3,2400,1519,Ardinco,Ardinco,,NON-COASTAL,Ardinco,31,366,92,,Gadinio,Gudiono,,Gadimon,,41.0811,40.7224,0.467898888,-0.005928524
10,857050,Athenai,9A4,2401,1520,Athenis,Atheni[.],,NON-COASTAL,Athenis,32,366,92,,Athenas,Athenas,,Athina,,41.172312,40.874223,0.472241616,-0.006279365
10,857039,Archabis (river),9A4,2402,1521,Abgabes,Abgabes,,NON-COASTAL,Abgabes,33,367,92,,Arcabis,Arcavis,,Arrabis,,41.33879,41.29985,0.475825821,-0.00630317
10,857188,Kissa,9A4,2403,1522,Cissa,Cissa,,NON-COASTAL,Cissa,34,367,92,,Cessa,Cessa,,Cessa,,41.377394,41.4031665,0.478624381,-0.006380299
10,857297,Rhizaion,,,0,,,,RC out of sequence,,35,367,92,,Ruzion,Rizion,,Rithion,,41.027808,40.5033,,
10,857032,Apsaros/Apsyrtos,9A5,2404,1523,Apsaro,Apsaro,,NON-COASTAL,Apsara,36,367,92,,Apsaron,Absanon,,Apsaron,,41.57325289,41.57372,0.481825017,-0.006177065
10,857060,Bathys Limen/Portus Altus,9A5,2405,1524,Portualtu,Portvaltv,,NON-COASTAL,Portualtu,38,367,92,,Acomas,Camasim,,Acomasin,,41.643326,41.661384,0.485229889,-0.006168967
10,857173,Isis (river),9A5,2406,1525,Apasidam,Apasidam,,NON-COASTAL,Apasidam,39,367,92,,Apiside,Apisidem,,Apiside,,41.9178855,41.82499135,0.488884566,-0.006156547
10,857237,Mogros/Nigrus (river),10A1,2446,1566,Nigro,Nigro,,NON-COASTAL,Nigro,40,367,92,,Nigro,Nigron,,Nigro,,41.9896,41.7813,0.491325824,-0.006278848
10,857275,Phasis (settlement),10A1,2447,1567,Phasin,Phasin,,NON-COASTAL,Phasin,41,367,92,,Fasin,Fasis Lazorum,,Fasin,,42.135867,41.6923225,0.493079232,-0.006178412
10,857320,Simagre,,,0,,,,,,42,367,92,,Siganion,Sigamium,,Sigamon,,42.19611,41.767131,,
10,,#N/A,,,0,,,,,,43,367,92,,Cotaisis,Cotaisin,,Cotaisis,,0,0,,
10,857045,Arios/Charieis (river),10A1,2448,1568,Cariente,Cariente,,NON-COASTAL,Cariente,44,367,92,,Charientos,Charientis,,Charientis,,42.2765,41.6794,0.495932486,-0.006072441
10,857092,Chorsos/Chobos (river),10A1,2449,1569,Chobus,Chobvs,,NON-COASTAL,Chobus,45,367,92,,Chobus,Chobus,,Chobus,,42.422,41.6589,0.499005527,-0.006242356
10,857236,Moches/Tarsouras?/Thersos?/Kyaneos?/Gyenos? (river),10A2,2452,1573,Tassiros,Tassiros,,NON-COASTAL,Tassiros,46,367,92,,Tasbiros,Thabyrrus,,Tasbiros,,42.7561,41.463,0.50693605,-0.006519425
10,857143,Gyenos/Cygnus,10A2,2451,1572,Cyanes,Cyanes,,NON-COASTAL,Cyanes,47,367,92,,Cyaneis,Ciameis,,Cianeis,,42.75581,41.403117,0.505046574,-0.006393201
10,857049,Astelephos/Euripos (river),10A2,2453,1574,Stempeo,Stempeo,,NON-COASTAL,Stempeo,48,367,92,,Stelippon,Stelippon,,Stelippon,,42.84350769,41.1221446,0.510894973,-0.006469216
10,,#N/A,,,0,,,,,,49,367,92,,Nicopolis,,,Nicopolis,,0,0,,
10,,#N/A,,,0,,,,,,50,367,92,,Lamiupulis,Damiupolis,,Lamiupolis,,0,0,,
10,857107,Dioscurias/Sebastopolis,10A2,2454,1575,Sebastopolis,Sebastoplis,,,Sebastopolis,51,368,92,,Sevastolis,Sevantopoli,,Sebastobolis,,42.99833095,41.0111751,0.513969996,-0.006071251
10,854666,Apatouros Kolpos,,,0,,,,out of sequence?,,52,368,92,,Appatura,Apatura,,Apatura,,45.273889,36.783056,,
10,,Kepoi,8A5,2828,1978,Cepos,Cepos,,out of sequence?,Cepos,53,368,92,,Ceppos,Gypos,,Ceppos,,0,0,0.431683076,-0.006699614
10,857735,Stratoclia,8A5,2825,1975,Stratoclis,Stratoclis,,,Stratoclis,54,368,92,,Stratuclis,Stratuclis,,Stratualis,,0,0,0.426380259,-0.006593661
10,,,9A2,2833,,,,,,Malichi,55,368,92,,Malichi,Limachi,,Malichin,,0,0,,
10,825345,Palaia Achaia,9A2,2832,1983,Acheon,Acheon,,,Acheon,56,368,92,,Acheon,Acheon,,Acbeon,,44.092516,39.063264,0.447171009,-0.006872633
10,854735,Sindike,9A1,2830,1981,Sindecae,Sindecae,,,Sindecae,57,368,92,,Sindice,Sindice,,Sindice.,,45.25,36.75,0.440909359,-0.006836843
10,854687,Hermonassa,9A1,2829,1979,Hermonassa,HERMONASSA,,,HERMONASSA,58,368,92,,Ermonas,Ermonasa,,Ermonasa,,45.21526333,36.712664,0.436394171,-0.006758288
10,,#N/A,,,0,,,,,,59,368,92,,Eteobrocon,Eteobroton,,Etkobrocon,,0,0,,
10,854745,Tyritake,,,0,,,,,,60,368,92,,Latirita,Tatirita,,Latirita,,45.27731203,36.40715298,,
10,#N/A,#N/A,8A3,2822,1972,Sopatos,Sopatos,,UNORDERED,Sopatos,61,368,92,,Supatos,Suppatos,,Suppatos,,#N/A,,0.408748504,-0.007017981
10,#N/A,#N/A,8A3,2817,1966,Macara,Macara,,UNORDERED,Macara,62,368,92,,Machara,Machara,,Machara,,#N/A,,0.401720754,-0.007021034
10,854724,Phanagor(e)ia,8A4,2824,1974,Phamacorium,Phamacorivm,,UNORDERED,Phamacorium,63,368,92,,Friciorin,Friciores,,Friciorin,,45.2762583,36.9596683,0.419561812,-0.006610644
10,857153,Heniochoi,8A3,3129,,,,,UNORDERED,ENIOCHI,64,368,92,,Eraucionis,,,Eraucionis,,0,0,,
10,854690,Ilouraton,8A2,2815,1964,Bruani,Brvani,,UNORDERED,Brvani,65,368,92,,Britani,Abritani,,Bitam,,45.2856653,36.2921437,0.398126434,-0.006988341
10,854696,Kimmerikon,8A2,2814,1963,Chimerium,Chimerivm,,UNORDERED,Chimerivm,66,368,92,,Chimerium.,Chimerion,,Chimerium.,,45.042315,36.22459,0.395200065,-0.006955256
11,854719,Pantikapaion/Bosp(h)orus,,,0,,,,UNORDERED,,1,369,92,,Panthuas,Panthuas,,Panthua,,45.35098338,36.46857968,,
11,854715,Nymphaion,8A1,2812,1961,Nimphi,Nimphi,,UNORDERED,Nimphi,2,369,92,,Nymfe,Nimfa,,Nimphe,,45.23667101,36.41767088,0.392357498,-0.007641648
11,,#N/A,,,0,,,,UNORDERED,,3,369,92,,Dina,Dina,,Dine,,0,0,,
11,,#N/A,,,0,,,,UNORDERED,,4,369,92,,Ichindin,Ichigin,,Ichigin,,0,0,,
11,,#N/A,,,0,,,,UNORDERED,,5,369,92,,Ergoga,Ermogan,,Eygoga,,0,0,,
11,857741,Teagenis,8A1,2810,1960,Teagina,Teagina,,UNORDERED,Teagina,6,369,92,,Tegine,Teaginem,,Teagina,,0,0,0.390596987,-0.008052673
11,226714,Parthenion? Akron,8A1,2809,,,,,UNORDERED,Ac[ - ? - ]+,7,369,92,,Acra,Acra,,Acra,,44.514846,33.491262,,
11,226770,Symbolon Limen,8A1,2806,1955,Salolime,Salolime,,UNORDERED,salolime,8,369,92,,Salolime,Salonime,,Salolime,,44.5019525,33.598749,0.38694359,-0.008161859
11,,#N/A,,,0,,,,UNORDERED,,9,369,92,,Mulisinon,Malorossa,,Munisinon,,0,0,,
11,854710,Myrmekion,,,0,,,,UNORDERED,,10,369,92,,Mucracum,Murmicon,,Muracum,,45.35313173,36.52151211,,
11,226517,Aloustou Phrourion,,,0,,,,UNORDERED,,11,369,92,,Alecturia,,,Allecturia,,44.674357,34.40467,,
11,,#N/A,,,0,,,,UNORDERED,,12,369,93,,Dandareon,Dori,,Daldereen,,0,0,,
11,226546,Borysthenes/Olbia,,,0,,,,UNORDERED,,13,369,93,,Olivapolis,Olbiapolis,,Olivapolis Bomstenida.,,46.69238566,31.90585677,,
11,226545,Borysthenes (island),,,0,,,,UNORDERED,,14,370,93,,Poristenida,Borisenida,,,,46.5941693,31.4125394,,
11,,#N/A,,,0,,,,UNORDERED,,15,370,93,,Calipolis,Capolis,,,,0,0,,
11,226564,Chersonesos,,,0,,,,UNORDERED,,16,370,93,,Cersona,Chersona,,,,44.61109288,33.492258,,
11,854743,Theodosia,,,0,,,,UNORDERED,,17,370,93,,Theodosia / Dosiopolis,Theosiopolis,,,,45.04609,35.378768,,
11,,#N/A,,,0,,,,UNORDERED,,18,370,93,,Careon,Careon,,,,0,0,,
11,229599,Trapezous,,,0,,,,UNORDERED,,19,370,93,,Trapezus,Trapezus.,,,,0,0,,
11,,#N/A,,,0,,,,UNORDERED,,20,370,93,,Tatale,Totale,,,,0,0,,
11,,#N/A,,,0,,,,UNORDERED,,21,370,93,,Tirice,Furice,,,,0,0,,
11,226697,Nikonion,,,0,,,,,,22,370,93,,Neceranticos,Nicerantici,,,,46.174801,30.4585,,
11,226800,Tyras/Ophioussa,,,0,,,,,,23,370,93,,Thira,Phira,,,,46.2007555,30.350134,,
11,217025,Troesmis,,,0,,,,,,24,370,93,,Tiremsum,Tirepsum,,,,45.14309578,28.19500949,,
11,216839,Histria,7A4,1956,1042,Histriopoli,Histriopoli,,,Histriopoli,25,370,93,,Istriopolis,Istriopolis,,,,44.5477874,28.7751288,0.369367571,-0.008176591
11,217016,Tomis,7A4,1957,1043,Tomis,Tomis,,,Tomis,26,370,93,,Tomis,Tomis,,,,44.1728565,28.6497375,0.371532571,-0.008472486
11,222192,Stratonis Turris,7A4,1963,1050,Stratonis,Stratonis,,,Stratonis,27,370,93,,Stratonis,Stratonis,,,,0,0,0.368788494,-0.008944467
11,216744,Callatis,7A4,1962,1049,Callatis,Callatis,,,Callatis,28,370,93,,Calliatis,Callatis,,,,43.817152,28.58275,0.365211054,-0.009078482
11,217013,Tirizis,7A4,1961,1048,Trissa,Trissa,,,Trissa,29,370,93,,Turisia,Tirissa,,,,43.3658075,28.4662525,0.362826061,-0.009016078
11,216734,Bizone,7A3,1960,1047,Bizone,Bizone,,,Bizone,30,370,93,,Bizoris,Timum,,,,43.4338945,28.33814,0.360888998,-0.009193328
11,?,#N/A,,,0,,,,,,31,371,93,,Tumo,Bizoi,,,,,,,
11,216793,Dionysopolis/Krounoi,7A3,1959,1045,Dyosinopoli,Dyosinopoli,,,Dyosinopoli,32,371,93,,Dionisopolis,Dionisopolis,,,,43.417781,28.1629075,0.358926956,-0.009928068
11,216904,Odessus,7A3,1958,1044,odessos (Odessos),odessos,,,odessos,33,371,93,,Odisson,Odiseos,,,,43.2061605,27.9134725,0.359500356,-0.01166676
11,216806,Erite/Ereta,7A3,1964,1051,erite,erite,,,erite,34,371,93,,Erete,Erete,,,,43.054598,27.913242,0.36141997,-0.011644491
11,216882,Mesembria,7A4,1966,1053,Mesembria,Mesembria,,,Mesembria,35,371,93,,Mesembria.,Mesembria,,,,42.65958,27.7244435,0.367787168,-0.011648866
12,216702,Anchialus,7A4,1967,1054,Ancialis,Ancialis,,,Ancialis,1,371,93,,Achialis,Anchialis,,Anchialis,,42.555937,27.641374,0.371304468,-0.011496609
12,216706,Apollonia Pontica/Sozopolis,7A5,1968,1055,Appollonia,Appollonia,,,Appollonia,2,371,93,,Apollonia,Apolonia,,Apollonia,,42.420355,27.694272,0.374020018,-0.011150566
12,222205,Thera/Tira,7A5,1969,1056,Thera,Thera,,,Thera,3,371,93,,Thera,Tira,,Thera,,0,0,0.376458786,-0.01111243
12,222025,Buaticum,7A5,1970,1058,Buatico,Bvatico,,,Bvatico,4,371,93,,Burticon,Burtinum,,Burticon,,0,0,0.37850717,-0.011245436
12,511413,Scylla,7A5,1971,1059,Scyllam,Scyllam,,,Scyllam,5,371,93,,Scileti,Bilias,,Scillea,,41.48537,28.299623,0.380497717,-0.011281431
12,511361,Philia,7A5,1972,1060,Philias,Philias,,,Philias,6,371,93,,Filias,Filias,,Philias,,41.3418792,28.6795713,0.382268078,-0.011200363
12,521168,Timaea,8A1,2079,1174,Thimea,Thimea,,,Thimea,7,372,93,,Fimea,Thimea,,Fimea,,41.18404,29.06873,0.386059247,-0.01055102
12,523982,Sykai/Ioustinianai/Ioustinianoupolis,8A1,2080,1176,Sycas,Sycas,,,Sycas,8,372,93,,Scicas,Sycas,,Scycas,,41.023019,28.972982,0.38886477,-0.010412401
12,520998,Constantinopolis,8B1,2082,1178,Constantinopolis,Constantinopolis,,,Constantinopolis,9,372,93,,Constantinopolis,Constantinopolis nobilissima,,"Bizantion quae nunc Constantinopolis est, urbs regia et insignis, nova Roma, vestiens diadema totius cum purpura orbis.",,41.00659263,28.96563514,0.388480404,-0.012982599
12,511397,Rhegion,8B1,1408,445,Regio,Regio,,,Regio,10,372,93,,Regium,Regium,,Regium,,41.008349,28.77522,0.292188372,-0.020344714
12,511357,Perinthus/Heraclea,7B5,1976,1064,Perintus,Perintvs,,,Perintvs,11,372,93,,Eraclia Perithon,"Heraclia Perinthos, item",,Heraclea Perinthon,,40.971013,27.952973,0.380004048,-0.013259539
12,511333,Neapolis/Herakleia,7B5,1982,1071,Heraclea,Heraclea,,,Heraclea,12,372,93,,Eraclia,Eraclia,,Heraclea,,40.638101,27.1810735,0.382330646,-0.015145669
12,,#N/A,,,0,,,,,,13,372,93,,Gothis,,,Gothis,,0,0,,
12,#N/A,#N/A,8B1,1983,1072,Macrontecos,Macrontecos,,,Macrontecos,14,372,93,,Machron Tycos,Macroticos,,Magrotichos,,#N/A,,0.38454136,-0.016317646
12,511188,Bitenas,7B5,1980,1069,Bitenas,Bitenas,,,Bitenas,15,372,93,,Leuce,Leuce,,Lucen,,40.9363069,27.28075005,0.379836766,-0.014968835
12,501609,Sestos,8B1,1986,1075,Sestos,Se[ - ? - ],,,Se[ - ? - ],16,372,93,,Sestos,Sextus,,Sextus,,40.21339677,26.38926915,0.386814785,-0.018062229
12,501471,Koila,,,0,,,,,Colla,17,372,93,,Cela,Cela,,Cela,,40.207121,26.367552,,
12,501450,Kallipo(u)lis,8B1,1985,1074,Callipoli,Callipol[ - ? - ],,,Callipol[ - ? - ],18,372,93,,Callipolis,Calipolis,,Calipolis,,40.4139,26.6807775,0.384756864,-0.017824002
12,501352,Aphrodisias/Col. Flaviopolis,7B5,1984,1073,Aprodisia,Aprodisia,,,Aprodisia,19,372,93,,Afrodisia,Afrodisia,,Afrodisia quae nunc Redesto territorium.,,40.538708,26.834645,0.381729595,-0.016774798
12,511153,Aproi/Col. Claudia Aprensis/Nova Theodosiopolis,7B5,1981,1070,Apris,Apris,,,Apris,20,372,93,,Apri,Apri,,Apris,,40.9269409,27.1073556,0.380588055,-0.015783948
12,501337,Ainos,,,0,,,,out of sequence,Aenos,21,372,93,,Enos,,,Enos,,40.7248985,26.085729,,
12,501632,Syrascell(a)e/Sirogellis,7B5,2025,1118,Syrascelle,Syrascelle,,,Syrascelle,22,372,93,,Syrasele,Surascele,,Sirasceli,,40.884037,26.926366,0.378661414,-0.016166585
12,501668,*Zorlanae,7B5,2023,1117,Zorlanis,Zorlanis,,,Zorlanis,23,373,93,,Frolanis,Srolanis,,Prolanis,,40.8586415,26.635306,0.376973713,-0.016418507
12,501407,*Dymae,7B4,2049,1143,Dymis,Dymis,,,Dymis,24,373,93,,Dimis,Dymis,,Dimis,,40.939631,26.271198,0.371085062,-0.017827683
12,501649,Traianoupolis,,,0,,,,,,25,373,93,,Traianopolis,Traianopolis,,Traianopolis,,40.858827,26.0572495,,
12,,#N/A,,,0,,,,,,26,373,93,,Tempira,Timpira,,Tempbra,,0,0,,
12,507430,Milolito,7B4,2048,1142,Micolito,Micolito,,,Micolito,27,373,93,,Mitoliton,Mitholithon,,Mitoliton,,0,0,0.369668122,-0.017790914
12,507380,Brendike,7B4,2047,1141,Brenzici,Brenzici,,,Brenzici,28,373,93,,Brindice,Brentice,,Prindice,,0,0,0.368151972,-0.017769024
12,501574,*Porsulae/Maximianopolis,7B4,2046,1140,Porsulis,Porsvlis,,,Porsvlis,29,373,93,,Porsulis,Corsulis,,Porsolis,,41.12848977,25.32539314,0.366226683,-0.01778632
12,507391,Cosinto,7B4,2045,1139,Consinto,Consinto,,,Consinto,30,373,93,,Cositon,Cossimon,,Confiton,,0,0,0.363173,-0.01764141
12,501645,Topeiros,7B3,2044,1138,Topiro,Topiro,,,Topiro,31,373,93,,Topiron,Topiron,,Topiron,,41.079556,24.773105,0.360684373,-0.017566034
12,501341,Akontisma,7B3,2043,1137,Acontisma,Acontisma,,,Acontisma,32,373,93,,Acontisma,Acontisma.,,Vicontissima,,40.968007,24.538414,0.3584093,-0.017631295
12,501523,Neapolis (Kavalla),7B3,2042,1136,Neapolis,Neapolis,,,Neapolis,33,373,93,,Neapolis,"Neapolis, item",,"Neapolis quae nunc Christopolis Philippis, quibus apostolus epistolam ad Philipenses scribit,",,40.934324,24.414039,0.356705262,-0.01774919
12,501482,Krenides/Philippi/Col. Augusta Iulia Philippensis,7B3,2040,1134,Philippis,Philippis,,,Philippis,34,373,93,,Philippi,Philippi,,,,41.01265134,24.28463729,0.353279929,-0.018330001
12,501347,Amphipolis,7B2,2039,1132,Amphipoli,Amphipoli,,,Amphipoli,35,373,93,,Amphipolis,Amphipolis,,Amphipolis,,40.82581148,23.84157943,0.350395491,-0.018760004
12,491526,Apollonia,7B2,2038,1131,Appollonia,Appollonia,,,Appollonia,36,373,93,,Apolonia,Apollonia,,Appollonia,,40.623703,23.469685,0.348422635,-0.018947243
12,491661,Mellissurgin,7B2,2037,1130,Melissirgin,Melissirgin,,,Melissirgin,37,373,93,,Melisirgion,Melisurgi,,Mellifligri,,40.612681,23.3457935,0.347140182,-0.018895198
12,491741,Thessalonica,7B2,1836,912,Tessalonicae,Tessalonic(a)e,,,Tessalonic(a)e,38,373,93,,Thesalonici,Thesalonici,,"Thessalonici, ampla nobilis ac venusta, cui apostolus Paulus divinam scripsit epistolam, quamque gloriosissimus et oleo pietatis c tumulo sacro dapsiliter exundans martir sanctus irradiat Dimitrius.",,40.628342,22.952885,0.343426113,-0.018438362
12,491687,Pella,7B2,2029,1121,Pella,Pella,,,Pella,39,374,93,,Pella,Pella,,"Pella, solium regni quondam Macedonici, in qua Alexander magnus exortus est,",,40.75435965,22.51822477,0.34003872,-0.016527707
12,491546,Ber(r)oia,7B1,2036,1129,Beroea,Beroea,,,Beroea,40,374,93,,Beroea,Beroea,,Boroea,,40.52212667,22.20149267,0.338296543,-0.016442806
12,491507,Acerdos,7B1,2035,1128,Acerdos,Acerdos,,,Acerdos,41,374,93,,Acerdos,Acerdos,,Archelos,,40.5207332,22.3874696,0.337227925,-0.016316228
12,491519,Aloros,7B1,2034,1127,Arulos,Arvlos,,,Arvlos,42,374,93,,[GG: Arulos],Arulos,,Arulos,,40.588605,22.597349,0.336006528,-0.01626068
12,491703,Pydna,7B1,2033,1126,Bada,Bada,,,Bada,43,374,93,,Bada,Bata,,Bada,,40.39756878,22.61499091,0.334727954,-0.016159989
12,?,#N/A,7B1,2032,1125,Anamo,Anamo,,,Anamo,44,374,93,,Anamon,Anamon,,Anamon,,,,0.333308875,-0.015901154
12,494568,Hatera,7B1,2031,1124,Hatera,Hatera,,,Hatera,45,374,93,,[GG: Imera],Imera,,Imera,,0,0,0.332032245,-0.015679183
12,491572,Dion,7B1,2030,1123,Dium,Divm,,,Divm,46,374,93,,Dium,Diume,,Dium,,40.17638806,22.4914368,0.330696303,-0.015410486
12,?,#N/A,7B1,1868,946,Sabatium,Sabativm,,,Sabativm,47,374,93,,Sabation,Sabatum,,Sabacium,,,,0.329537408,-0.015088428
12,541131,Tempe,7B1,1867,945,Stenas,Stenas,,,Stenas,48,374,93,,Stenas,Stenas,,Senas,,39.87596661,22.56653325,0.327435096,-0.014973188
12,,#N/A,,,0,,,,,,49,374,93,,Turiste,Thuris,,Thurista,,0,0,,
12,,#N/A,,,0,,,,,,50,374,93,,Tenus,,,Tenos,,0,0,,
12,,#N/A,,,0,,,,,,51,374,93,,Lubion,,,Lumbion,,0,0,,
12,540982,Olympias/Gonnocondylus,6B5,1866,944,Olympum,Olympv̄,,,Olympv̄,52,374,93,,Olimpium,Olimpius,,Olipyon,,39.855136,22.496138,0.323402772,-0.014095157
12,540905,Larissa,9C5,1865,943,Larissa,Larissa,,,Larissa,53,374,93,,Larissa.,,,"Larisa, urbs regni Mirmidonum, quam modo melius sanctus martyr Achilleus illuminat. in qua regnavit Achilles famosissimus,",,39.634851,22.4209703,0.321052974,-0.014396972
13,540886,Krannon/Ephyra,6B5,1869,947,Grannona,Grannona,,,Grannona,1,375,94,,Grannona,Granona,,Grannona,,39.4991145,22.304133,0.323101366,-0.015502172
13,541034,Phalara,6B5,1870,949,Falera,Falera,,switched in RC,Falera,2,375,94,,Falaphari,Palfari,,Phalaris,,38.9137916,22.6225725,0.324137286,-0.015964556
13,541042,Pharsalus,,,0,,,,switched in RC,,3,375,94,,Falsarivum,Farsalos,,Pharsalium,,39.28849746,22.38785335,,
13,#N/A,#N/A,6B5,1871,950,Thapedon,Thapedon,,,Thapedon,4,375,94,,Tapedon,Tapidon,,Tapedon,,#N/A,,0.325663865,-0.016309201
13,541140,Thermopylae,6B5,1872,951,Thermopylas,Thermopylas,,,Thermopylas,5,375,94,,Thermopylas,Thermopilae,,Thermopila,,38.796,22.543644,0.327538334,-0.016952256
13,541103,Skarpheia,7B1,1873,952,Scarpias,Scarpias,,,Scarpias,6,375,94,,Scarpias,Sartia,,Scorpia,,38.809093,22.66380685,0.3293463,-0.01753162
13,540755,Elateia,7B1,1874,953,Elatia,Elatia,,,Elatia,7,375,94,,Elatia,Helatia,,Elacia,,38.64563331,22.77998687,0.33087205,-0.017881515
13,540701,Chaeronea,7B1,1889,969,Ceroni,Ceroni,,,Ceroni,8,375,94,,Cheronia,Cheronia,,Cheroni,,38.49396775,22.8414259,0.330170482,-0.018447289
13,540717,Coronea,7B1,1888,968,Cronias,Cronias,,,Cronias,9,375,94,,Chronias,Chonias,,Chromia,,38.391204,22.957112,0.329389503,-0.018246586
13,541141,Thespiai,,,0,,,,,,10,375,94,,Thespias,Tepias,,Thespia,,38.2945261,23.15236318,,
13,541063,Plataea,7B1,1887,967,Plateas,Plateas,,,Plateas,11,375,94,,Plateas,Plateae,,Platea,,38.2210753,23.2735378,0.328170761,-0.017897403
13,580062,Peiraieus/Piraeus,7B1,1891,972,Pyreo,Pyreo,,On spur in TP,Pyreo,12,375,94,,Pyreon,Pyreon,,Pireon,,37.937222,23.644609,0.335544763,-0.019248423
13,579885,Athenae,7B1,1890,971,Athenas,Athenas,,,Athenas,13,375,94,,Athenas,Athenas,,"Athene, philosophorum et oratorum quondam genitrix, in qua divinum lumen atque inextinguibile non in templo quod prophetae olim a Iasone rege dei genitrici semperque virginis Mariae conditum miro sumptu miroque lapide est, ut cernitur.",,37.97289279,23.7246473,0.333261291,-0.018812893
13,579920,Eleusis,6B5,1886,966,Eleusina,Elevsina,,,Elevsina,14,375,94,,Eleusina,Eleusina,,Eleusina,,38.041101,23.537401,0.326574416,-0.017594716
13,570468,Megara,6B5,1885,965,Megara,Megara,,,Megara,15,375,94,,Megara,Megara,,Megara,,37.985078,23.340163,0.324552811,-0.017421577
13,570317,Isthmos,6B5,1892,973,istamo (Istamo),istamo,,,istamo,16,375,94,,Stomis,Stomis,,Stomis,,37.941389,22.987778,0.324466211,-0.01850369
13,570182,Corinthus/Korinthos,6B5,1893,974,Corintho,Corintho,,,Corintho,17,376,94,,Corinthon,Corinthon,,"Corinthos, cui divinus apostolus duplicem destinavit epistolam,",,37.90564164,22.87861439,0.3247435,-0.019855161
13,570347,Kenchreai,6B5,1894,975,Cencris,Cencris,,,Cencris,18,376,94,,Cenchreae,Cencris,,Cenchris,,37.88239,22.992532,0.326969923,-0.019996956
13,570228,Epidauros,6A1,1803,877,Epitauro,Epitavro,,,Epitavro,19,376,94,,Epidauron,Epitauron,,Epitauron,,37.6334625,23.1601564,0.276563726,-0.00933944
13,570455,Malea Pr.,6B5,1913,995,Melena,Melena,,inland on TP?,Melena,20,376,94,,Maleon,Muleon,,Maleon,,36.4503568,23.2016595,0.320502222,-0.02080113
13,570156,Boia(i),7C1,1922,1005,Boas,Boas,,,Boas,21,376,94,,Boas,Boas,,Boas,,36.51370129,23.05866993,0.334109462,-0.023106953
13,570129,Asopos,7C1,1921,1004,Asopos,Asopos,,,Sopos,22,376,94,,Asopon,Assopon,,Asopon,,36.6845,22.8426,0.333110172,-0.023188873
13,570268,Gyth(e)ion,7C1,1920,1003,Cytmon,Cytmon,,,Cytmon,23,376,94,,Pythion,Cition,,Pithion,,36.7600725,22.5626005,0.332077729,-0.023054822
13,,#N/A,6C5,3060,,,,,regional label,ARCADIA,24,376,94,,Arcadia,Acardiam,,Archadia,,0,0,,
13,570685,Sparta,7C1,1901,983,Lacedemone,Lacedemone,,,Lacedemone,25,376,94,,Lacedemonia,Lacedemonia,,"Lacedemonia urbs Menelay, ex qua Patres Priami filius ad perditionem Troiae rapuit Helenam,",,37.08184552,22.42468255,0.330345969,-0.022894976
13,570479,Messene,6C5,1919,1001,Messene,Messene,,,Messene,26,376,94,,Messene,Mesene,,Messena,,37.17530439,21.92004754,0.326455806,-0.022357155
13,570125,Asine,6C5,1918,1000,Asine,Asine,,,Asine,27,376,94,,Asine,,,Asinne,,36.7945068,21.9632706,0.324248675,-0.022324095
13,570483,Methone/Mothone (Messenian),6C5,1917,999,Mothone,Mothone,,,Mothone,28,376,94,,Methone,Motona,,Machona,,36.81435,21.704441,0.322268445,-0.022182741
13,570640,Pylos/Koryphasion,6C5,1916,998,Pylios,Pylios,,,Pylios,29,376,94,,Pylos,Pylos,,Pilos,,36.9520305,21.659888,0.320126704,-0.022177324
13,570397,Kyparissia,6C5,1915,997,Cyparissa,Cyparissa,,,Cyparissa,30,376,94,,Cyparisca,Cipparissa,,Cyparissa,,37.248527,21.681159,0.318214567,-0.022086326
13,570653,Samikon/Samia,6C5,1914,996,Samaco,Samaco,,,Samaco,31,377,94,,Samachon,Samachon,,Psamachon,,37.525886,21.596223,0.31643278,-0.022226468
13,570531,Olympia,6B4,1902,984,Olympia,Olympia,,,Olympia,32,377,94,,"Olia, Olimpidia",Olimpiada,,Olimpiada,,37.63868719,21.63084369,0.314705948,-0.022036538
