Id,Toponym,Number,xcoord,ycoord
"0",Tenedone,"3435",0.101809889865692,-0.00595881178312746
"0",Resinum,"878",0.278878705311446,-0.00918405348492786
"0",Pisandes,"386",0.269419421859196,-0.0146261812383202
"0",Via Numentana (Nomentana),"3485",0.217329897808258,-0.0156508497354203
"0",Satara,"1597",0.547411239675593,-0.0106683445041456
"0",Volocesia,"1840",0.530873461685997,-0.027268664589446
"0",Diolindum,"3182",0.0194143551796361,-0.0160150297735441
"0",Surrento,"521",0.267590215804966,-0.023562245771023
"0",Sinispora,"1416",0.461403063829644,-0.0142967205567995
"0",Zenocopi,"1651",0.500012261426622,-0.0128249541331857
"0",Ad Martis,"204",0.20179161711003,-0.015877809608166
"0",Amostas,"1799",0.529560050803878,-0.0212130132149879
"0",Admedera (Ad Medera),"2949",0.462215130670991,-0.0276590686441824
"0",Europos,"1868",0.566365164714032,-0.0147277221850844
"0",Lepauist (Lepavist),"602",0.19826331636446,-0.00479962057394253
"0",Luntulis,"650",0.205820984945317,-0.00614230721080315
"0",Admediam (Ad Mediam),"799",0.30768153936902,-0.00619857030405752
"0",Belginum,"3358",0.0680991374646461,-0.00644593021594636
"0",Nueriola,"394",0.26560180513707,-0.0169324840129539
"0",Tagulis,"2490",0.341422820680426,-0.0256495320005758
"0",Sallunto,"869",0.280546153198229,-0.00812104125131956
"0",Heracleon,"1345",0.455480043985395,-0.0103843575761706
"0",Antiana,"694",0.225030981093334,-0.00514604814344189
"0",Zanserio,"1727",0.52357764675023,-0.011259864383395
"0",Tenurcio,"3390",0.050362452752819,-0.0124622293820244
"0",Piro Torto,"588",0.171838125607689,-0.00411593302237171
"0",Cephaledo,"539",0.278905535598392,-0.0211282220884991
"0",Via Appia,"3490",0.219426943906152,-0.0191722470266377
"0",Neronia,"148",0.166316136117665,-0.0139984849479547
"0",Aggerfel,"512",0.228918236018442,-0.0256366954188036
"0",Aceruone,"658",0.175777470639879,-0.00980111130794224
"0",Matauone,"3299",0.0636483126970815,-0.0198865101842572
"0",Senia,"675",0.182319901238259,-0.0118359883427544
"0",Vbṛịum (Vbriuum Miller),"3167",0.0302462215544405,-0.016231501385158
"0",Arrabone,"614",0.188221993332868,-0.00656720100606699
"0",Hierapoli,"1286",0.427266530723419,-0.0170846322126843
"0",Ceciliana,"1712",0.510748178980363,-0.023680376532273
"0",Simitta,"1765",0.521314774318243,-0.0199877012632909
"0",Pallanum,"297",0.234931702642894,-0.0137451621228111
"0",Flacciana,"2749",0.16467437714187,-0.0257930163128579
"0",Seronis,"657",0.219493423580879,-0.00613453661356285
"0",Tergolape,"21",0.15067683971768,-0.00613039283849788
"0",Ad nouas (Ad Novas),"500",0.259571830416781,-0.0184534664919047
"0",Stailuco,"598",0.191284792191245,-0.00477707560612355
"0",Vergellis,"62",0.106286691249822,-0.00991119994906114
"0",Ptolomaide,"2917",0.447113640858197,-0.0227996774229066
"0",Philacon,"2830",0.41446540256136,-0.0286832108150506
"0",In Murio,"577",0.16354633650631,-0.00535223786826965
"0",Palmatis,"1076",0.350962952386148,-0.0105945811682484
"0",Adnonas,"269",0.155139216346066,-0.0195043366256323
"0",Medocia,"1532",0.475885190110108,-0.00814456700820736
"0",Idomenia,"909",0.331004794413171,-0.012565105097384
"0",Thasarte,"1347",0.205894198739963,-0.0275904542468259
"0",Barantea,"1610",0.516420179835531,-0.00962163334061819
"0",Agnaviae,"805",0.317225063002613,-0.00635558923619835
"0",Ebutiana,"482",0.251440769116163,-0.016665982869306
"0",Arabum,"1635",0.551572870639003,-0.0178415454159215
"0",Sallunto,"866",0.276013256459802,-0.00862404788486392
"0",Artemita,"1832",0.549914070539975,-0.022042123567037
"0",Genesis Flumen,"928",0.294411437166824,-0.0107746311911159
"0",Pedonianis,"846",0.328556956996745,-0.0093704577666678
"0",Via Latina,"3489",0.219623983476538,-0.0183734170251022
"0",Conbustica,"859",0.317588241523297,-0.00995151372213051
"0",Veretum,"426",0.290465365878738,-0.0131607796177831
"0",Acerras,"57",0.129890220074057,-0.0104758896406664
"0",Vastauna,"1733",0.532137500890603,-0.0127172373916001
"0",Caumatis,"1928",0.575221045332602,-0.0263264906417949
"0",Castra,"3251",0.00387936328868146,-0.0222132330509745
"0",Spoletio,"231",0.19687750948696,-0.0184767114285024
"0",Ruspina,"1677",0.242054958048631,-0.0245652240550781
"0",Calidon flumen,"958",0.316467302665063,-0.0181115354744086
"0",Ad Portum,"2721",0.034363069721519,-0.0255120556901804
"0",Iulio mago,"3436",0.103595574553733,-0.00573292740263982
"0",Marinianio,"560",0.154135400672591,-0.00421931149865588
"0",Punicum,"792",0.295545933674012,-0.00661906900494591
"0",Cenoboscio,"2820",0.40403284763697,-0.0261024622609813
"0",Marsonie,"724",0.2357362256911,-0.00729722586285875
"0",Libarnum,"3327",0.0998183960834977,-0.0181781085450794
"0",Svlmone (Sulmone),"326",0.238125043231331,-0.0147936678691448
"0",Nauporto,"637",0.169292753798079,-0.0081575780399744
"0",Cariente,"1568",0.495932485992478,-0.00607244122573088
"0",Gephyra,"1493",0.48517753417812,-0.0193841413411063
"0",Foro novo,"372",0.261208651025047,-0.0147212630979627
"0",Icorigium,"3353",0.0585800848290728,-0.00644095197907469
"0",Agarsel,"1465",0.236994468138608,-0.0283031297157567
"0",Promona,"746",0.229932303485791,-0.00957508621628041
"0",Ad Pertusa,"424",0.213975200300369,-0.0249668619963438
"0",Conpasari,"2827",0.408926480593986,-0.0282359504917715
"0",Ardinco,"1519",0.467898887613186,-0.00592852396561121
"0",Vt Surgas (Utsurgas),"1062",0.375218955869158,-0.0125649662164169
"0",Cloptasa,"1337",0.437724413930839,-0.00954786861978098
"0",Demetriu,"1210",0.405164056896418,-0.0120083501462361
"0",Ad monilia,"82",0.105670669833347,-0.018204588395983
"0",Segobodium,"3384",0.0531115769668291,-0.010018309834719
"0",Gabromagi,"569",0.162793343677301,-0.00488849057433195
"0",Naupactos,"960",0.31837608880872,-0.0175428271312813
"0",Zela,"1372",0.446746032396708,-0.0120431535629542
"0",Geronum,"363",0.242622495748521,-0.0138986368802595
"0",Scamnum,"411",0.277004222531265,-0.0134799845701906
"0",Albingavno (Albingauno),"3308",0.0873354419574428,-0.0188202810240083
"0",Icidmago,"3192",0.0416062277135624,-0.017410687787934
"0",Sanderua (Sanderva),"867",0.27780031152613,-0.00834305750896303
"0",Saluiana,"2727",0.0684637273967942,-0.0252070376502732
"0",Aegonne,"1370",0.442540865782002,-0.0114267560531301
"0",Acerronia,"400",0.271557422796209,-0.0167718497349805
"0",Laminiae,"1925",0.284921378085859,-0.0284099603361427
"0",Brevodvro (Brevoduro),"3056",0.0208051170404501,-0.00848120842570625
"0",Burgenis,"705",0.261519304488897,-0.00524963598327515
"0",Adeanales (Ad Canales),"365",0.246840307991196,-0.0153365699010282
"0",Sirpium,"486",0.258756099898265,-0.0168048092596211
"0",Gesocribate,"3126",0.01277787356678,-0.0115919664512453
"0",Pyrgos,"1437",0.44548574501471,-0.0157164487243016
"0",Ugubre,"1590",0.54325169774071,-0.00795064628452758
"0",Bardulos,"307",0.254639085540288,-0.0120996857281026
"0",Lvnae (Lunae),"85",0.110082038710906,-0.0186588882699084
"0",Megalopili,"982",0.328985015113888,-0.0222601390507686
"0",Rogmorum,"1368",0.439969237978557,-0.0115179393206711
"0",Ad Silanos,"579",0.161172379412588,-0.00616054805372073
"0",Ruglata,"840",0.133786459157225,-0.0266893022318415
"0",Ad Grecos,"107",0.150454797611315,-0.0170425688241277
"0",Iseum,"2799",0.415303443335148,-0.023676149437729
"0",Chobus,"1569",0.499005527321987,-0.00624235634801285
"0",Gurra,"534",0.235555705481214,-0.0259638403120452
"0",Thebeta,"1759",0.534543015535356,-0.0171975775224444
"0",Agatinno,"542",0.284885569403556,-0.0213899053838237
"0",Sa[..]ali (Sarnali Barrington),"3203",0.0127004939612421,-0.0164748436186036
"0",Tricornio,"779",0.279095782350163,-0.00553351386153844
"0",Tateabio,"1230",0.404269944641986,-0.0155270146262425
"0",Auedonnaco,"3143",0.0138816271413801,-0.0134803165511708
"0",Telamone,"128",0.141080276711262,-0.0197226737977211
"0",Thiltauri,"1565",0.493512546528391,-0.0239656735255124
"0",Assaria,"2088",0.296508060852858,-0.0239216444701881
"0",Ad Figlinas,"3321",0.0995864467013962,-0.0188904349769056
"0",[Baiae] (Miller),"515",0.251495495773578,-0.0229831036132964
"0",Bregnana,"1920",0.562129837147722,-0.026460119226255
"0",Ad amana,"2954",0.468062580703998,-0.0276682909441762
"0",Lederata,"783",0.294107036415811,-0.00620808336486797
"0",Bersumno,"871",0.283743284770951,-0.00800622929760842
"0",Pinna,"289",0.224309333252959,-0.012922436124115
"0",Tauio (Tavio),"1244",0.437157049199342,-0.0119671810651864
"0",Culucitani,"2380",0.0946721891790819,-0.022393381171479
"0",Ad pactas (Ad Pactas),"351",0.225247446495937,-0.0176344414049135
"0",Strymon,"1148",0.351046350812683,-0.0171745777155077
"0",Garmias,"1248",0.432173245462769,-0.0132959778782546
"0",Aufinum,"306",0.251435642571919,-0.0128524423132505
"0",Lauinium (Lavinium),"527",0.28006532321858,-0.0188782398424618
"0",Minodum,"3407",0.0724726652733597,-0.0105663737070471
"0",Gemellas,"1186",0.129384841459842,-0.0274034904296537
"0",Eccobriga,"1241",0.43022299345741,-0.0122410638983871
"0",Adstatuas (Ad Statuas),"1065",0.381021482564966,-0.0123599648536061
"0",Amathus,"1554",0.46375959296989,-0.0217424251368824
"0",Philium,"1187",0.409175462225922,-0.0101172336805275
"0",Appollonia,"1055",0.374020017668394,-0.0111505660157166
"0",Bonconica,"3336",0.0759372606942574,-0.00466751304912035
"0",Amavante,"2873",0.440216184607891,-0.0230878622612997
"0",Vindenis,"888",0.301833326907227,-0.0104942437951056
"0",Antipego,"2743",0.38759282704439,-0.0254261868646257
"0",Telonno,"3125",0.0461845636061078,-0.0142041163964909
"0",Acontisma,"1137",0.358409299956925,-0.0176312951642772
"0",Arcaiapis,"1741",0.533777667627809,-0.0148959204218483
"0",Ritumagus,"3058",0.0254269146130079,-0.00777629891007306
"0",Augarmi,"1893",0.276107483742842,-0.0287227872521692
"0",Ad radices,"1096",0.34210435861169,-0.0108857945935048
"0",Ad Palmam,"1849",0.265457573318379,-0.0264007462838786
"0",Elatia,"953",0.330872050453168,-0.0178815151010702
"0",Capuae,"495",0.254278388457863,-0.019605253594561
"0",Suessula,"503",0.257489244868955,-0.0199630192415326
"0",Mellosecto,"3267",0.0658060110240027,-0.0141741382630223
"0",Cortouallio (Cortovallio),"3026",0.0494762344192608,-0.00585292156408345
"0",VII Maria,"145",0.162139313737984,-0.0129609863039575
"0",Zephyrio,"1483",0.468517673546459,-0.0181298185850786
"0",Tvriostv (Turiostu),"451",0.28109205441125,-0.0150219222251303
"0",Patinae,"1946",0.60439925813359,-0.0247970796605505
"0",Capraria,"109",0.134893273594386,-0.0250609831653721
"0",Vina Vicus,"1560",0.229913241232881,-0.0239812134529941
"0",Pronetios,"1229",0.397125111851229,-0.0144554964731352
"0",Zadagatta,"2896",0.427936871425386,-0.0270022411120277
"0",Clanudda,"1282",0.415863791497399,-0.0175480154838531
"0",Serapeum,"2767",0.418371596785121,-0.0245145522219809
"0",Augusta Magus,"3074",0.0356178485054498,-0.00829708474877221
"0",Vicinium,"879",0.281280968653663,-0.00903235513541606
"0",Bostris,"2907",0.443424336720159,-0.0262832826211449
"0",Dydymos,"2826",0.408056915692502,-0.0279834114790552
"0",Ad Palmam,"2402",0.336739320925115,-0.024865462922233
"0",Sardebar,"1740",0.532034256812034,-0.0140958053549329
"0",Populonio,"117",0.125548328088064,-0.0199427254204956
"0",Lambafudi,"763",0.0808015456664411,-0.0266063940151705
"0",Zagurae,"1789",0.539564957768325,-0.0190437328311
"0",Gemenello,"3303",0.0787952115642796,-0.0187087510240494
"0",Concobas,"1863",0.563271092431612,-0.0186511738999573
"0",Tassiros,"1573",0.506936050061009,-0.00651942509814472
"0",Noviomagus,"3339",0.0800439495452272,-0.00506486234956488
"0",Matucaio,"621",0.176188308370497,-0.00546790781730111
"0",Iammura,"2938",0.470099208383682,-0.0239736192991088
"0",Drusiliana,"240",0.179645359157487,-0.0250401593270663
"0",Sublubatia,"385",0.269395129396231,-0.0139346437058316
"0",Hadre,"684",0.207377412818076,-0.00822102861588563
"0",Ad aquas,"836",0.310846916484352,-0.00872137598514417
"0",Ad oliuam (olivam),"3337",0.0283223875415547,-0.0246326066404106
"0",Saleborna,"125",0.132034256123271,-0.0198868003031045
"0",Vetusallo,"606",0.209935136094599,-0.00494205794179441
"0",Evagina (Euagina),"1386",0.43957724591429,-0.012776611392428
"0",Congusso,"1429",0.43648307150063,-0.0148906246202222
"0",Byleum Fluvius,"1191",0.417798801254338,-0.00936212260582171
"0",Cormassa,"1471",0.444668393462893,-0.0180609486967356
"0",Tichilla,"294",0.193450953775865,-0.0253668201048081
"0",Germanico,"3452",0.138157609880357,-0.00464800113392862
"0",Anazarbo,"1446",0.47412250267518,-0.0168934350294924
"0",Sepinum,"484",0.255936881222855,-0.0166606413905281
"0",odessos (Odessos),"1044",0.359500355878801,-0.0116667597628067
"0",Apulum,"1579",0.523588036085032,-0.00655235772976388
"0",Tegulicio,"1028",0.347412139145229,-0.00951746568290926
"0",Ambrusium,"3231",0.0413228599996073,-0.0189345266955043
"0",Ad Sextum,"120",0.134207971047049,-0.0178482629972108
"0",Tvder (Tuder),"237",0.174024123970996,-0.0180221777095034
"0",Celendenis,"1478",0.45789117697183,-0.0184201687295078
"0",Tazarene,"1930",0.578375008148637,-0.0261341740298415
"0",Longatico,"583",0.167135973444574,-0.00782836521576143
"0",Seramisa,"1374",0.451238673833368,-0.011928884419931
"0",Orgibate,"1338",0.439632283693556,-0.00925826008032539
"0",Paracata,"1619",0.53365853235568,-0.00996736159755143
"0",Blaboriciaco,"559",0.154538116049155,-0.00513091248335318
"0",Aris Flauis (Aris flavis),"3438",0.108376111178356,-0.00526684289762197
"0",Bibona,"3183",0.0207497762237096,-0.0161450937666726
"0",Vsilla Municipium (Usilla Municipium),"1753",0.253063617695948,-0.0253895199417658
"0",Ad Pisinas,"2742",0.134823049416716,-0.0259985508428917
"0",Flumen Frigido,"581",0.163239343605674,-0.007399090172924
"0",Spatura,"1907",0.575924934125528,-0.0172594218829485
"0",Caluisiana (Calvisiana),"554",0.280875415995374,-0.0232672447047847
"0",Gasavpala (Gasaupala),"2737",0.121485931927668,-0.0255701792732262
"0",Ad statuas (Ad Statuas),"349",0.224154965892357,-0.0170882771785861
"0",Bobiano,"366",0.249053797317678,-0.0154498776149333
"0",Eburoduno,"3401",0.0641037646562796,-0.010463857404261
"0",Elegarsina,"1648",0.495217695599433,-0.011441758248329
"0",Teneapulo,"300",0.241827388171482,-0.013112677055823
"0",Capitoliade,"2909",0.44665353724033,-0.0263651792209873
"0",Surpicano,"203",0.200895246951387,-0.0151298451111636
"0",Aradarum,"1929",0.576502360521293,-0.0262106842064683
"0",Sopatos,"1972",0.408748504183804,-0.00701798095622831
"0",Hammeo,"890",0.304615030900867,-0.0109177841338131
"0",Flusor Flumen,"195",0.205544523470707,-0.012750691459951
"0",Dardano,"1312",0.395946695325032,-0.0202071265402974
"0",Eleuterna,"1157",0.380384772070585,-0.0195893250597206
"0",Armanas,"1613",0.521031817998469,-0.00919580191361401
"0",Arrabo Flumen,"599",0.19358662624724,-0.00481893542900093
"0",Remetodia,"841",0.320969476426092,-0.00898924278847173
"0",Natiolum,"309",0.260523136041811,-0.0121105166120815
"0",Scarponna,"3371",0.0570062610408928,-0.00885988537974527
"0",Punicum,"280",0.198635833866121,-0.0211630067584102
"0",Ouilia (Ovilia),"3460",0.152747666062931,-0.0053709728418118
"0",Eudagina,"1399",0.468078394443896,-0.0130212703030146
"0",Filadelfia,"1631",0.545208704961399,-0.0153057341429118
"0",Manduris,"421",0.28245710369887,-0.0135955257711946
"0",Opitergio,"134",0.15089831551269,-0.00892571357750752
"0",Vasampus,"2751",0.152020561067032,-0.0256596832528262
"0",Graviacis,"624",0.168190426771195,-0.00556429003130743
"0",Aprodisia,"1073",0.381729594954205,-0.0167747983448496
"0",Thamara,"1848",0.543201635576917,-0.0274737054601917
"0",Nteramnio (Interamnio),"430",0.278798958339403,-0.0169907096106144
"0",Apollonia,"930",0.296741906358515,-0.0122432991348334
"0",Bratananio,"12",0.133169679918255,-0.00607577075386194
"0",Tricomia,"1255",0.41194401119907,-0.0147102001219844
"0",Gerulatis,"814",0.30495029207926,-0.00713672752108837
"0",Scampis,"920",0.30191730785475,-0.0116904185817042
"0",Altaripa,"609",0.219325699002566,-0.00498567851101508
"0",Muharvr (Muharur),"2600",0.10901720538555,-0.0232402433310292
"0",Antunnaco,"3330",0.0624456798224201,-0.00431742706040194
"0",Roidomna,"3171",0.0438768821468548,-0.0155799277733371
"0",Betogabri,"2862",0.435684101140304,-0.0231000736147737
"0",Abrostola,"1257",0.417743786294893,-0.013625307828965
"0",Cerinia,"1545",0.463486765921634,-0.0194551358824105
"0",Nouiomago,"3357",0.0656629547297163,-0.00691791366843632
"0",Masclianis,"803",0.313842652469318,-0.00656287666307439
"0",Baletium,"423",0.286514416608958,-0.0130468185617478
"0",Equezeto,"3273",0.0087682871724388,-0.0225741861851875
"0",Fulgurita,"1860",0.270198343307751,-0.0268073960808406
"0",Eburomagi,"3210",0.0183041604914517,-0.0174575208919941
"0",Vbinnaca (Ubinnaca),"1432",0.440506723558343,-0.0152230957093229
"0",Abgabes,"1521",0.475825820567619,-0.00630317018364506
"0",Mediolano,"3172",0.0464225602929512,-0.0160441525454821
"0",Vmbro flumen (Umbro Flumen),"126",0.13583305515812,-0.0200946874158125
"0",Vivisco,"3409",0.0765417270754266,-0.0122475796432936
"0",Affrodites,"2825",0.406508246113895,-0.0278136888479419
"0",Salona,"745",0.247419012239743,-0.00854828236359158
"0",Avendone,"678",0.18475581061565,-0.0113610514684558
"0",Saphani,"1874",0.584839443721508,-0.0104623919402189
"0",Drinum fluvius,"728",0.253230742181071,-0.00698770530459365
"0",Ad Rubras,"2736",0.117856486209447,-0.0254034623637423
"0",Lavrento (Laurento),"465",0.222172958305736,-0.0211558055981846
"0",Ad Dianam,"772",0.246552071353193,-0.0105727267739605
"0",Quadrata,"663",0.200754815758629,-0.00817846221278854
"0",Bacataiali,"2967",0.474870957723177,-0.0233496825014393
"0",Conbaristum,"3113",0.0226160306405745,-0.0111620670121841
"0",Datamissa,"1608",0.511038845609464,-0.0103623474857027
"0",Adbasante (Ad Basante),"726",0.246268235218337,-0.00694082462404704
"0",Magnesia,"1335",0.433020748580255,-0.0187576101349808
"0",Elefantaria / Clefantaria,"3196",0.195435894611909,-0.0245466332146078
"0",Ad Dianam,"491",0.252508628990714,-0.0187221747875315
"0",Thirtonia,"1660",0.510585965685456,-0.0159693720271688
"0",Adcephalon (Ad Cephalon),"899",0.317925190816874,-0.0122438897156991
"0",Manange,"1024",0.222026471693951,-0.0271151335444599
"0",Ad Padum,"69",0.126145614584925,-0.0118043004728229
"0",Materno,"254",0.167879658857338,-0.019422980246307
"0",Agmonia,"1280",0.410919832044745,-0.0172052416671097
"0",Siponto,"302",0.244861636052331,-0.013141049174788
"0",Euforbio,"1274",0.432957304451996,-0.0164256166742957
"0",Cosilianum,"427",0.276416676750693,-0.0156900382093522
"0",Burdenis,"1105",0.353902013369814,-0.0148495221414002
"0",Gardellaca,"603",0.20077122710252,-0.0047534299482165
"0",Philocalia,"1537",0.460045046415715,-0.00842741855894153
"0",Syrascelle,"1118",0.378661413903926,-0.016166584956053
"0",Ad Arualla (Ad Arvalla),"2747",0.153159765851267,-0.0251534357204562
"0",Thusuros,"1444",0.218796941081869,-0.0280738660618047
"0",Ad Horrea,"3300",0.0720175336315505,-0.0195134069630317
"0",Tium,"1195",0.425129451714366,-0.00968626279577283
"0",Olympia,"984",0.314705947533844,-0.0220365376691855
"0",Ad ueneris (Ad Veneris),"381",0.272075445645825,-0.0131021529459709
"0",Turenonno,"3263",0.0571515570215909,-0.0143893917999489
"0",Aqvis Neri (Aquis Neri),"3161",0.0308279262893876,-0.0150242176324602
"0",Palibotra,"1900",0.584055949165602,-0.0194690270833646
"0",Ponte Sonti,"580",0.161107665179719,-0.00714470814939425
"0",Trimamio,"1021",0.340690610412459,-0.00844069840469574
"0",Nouiomagus (Noviomagus),"3049",0.046124133386192,-0.00789869194197749
"0",Antigonia,"907",0.325304839123524,-0.0122003196360778
"0",Montemno,"1095",0.340382681869543,-0.0107259895402829
"0",Sermusa,"1392",0.451213119859759,-0.0137283493233887
"0",Eumenia,"1278",0.430813001970532,-0.0168850817861929
"0",Mevanie,"188",0.194682688615214,-0.0176871715733418
"0",Ad Oleastrum,"1816",0.260719934210144,-0.0252039568816951
"0",Casinomago,"3201",0.00781609473769591,-0.0162688428106514
"0",Pallia Fluvius,"246",0.163743555643425,-0.0177807860954886
"0",Ad Solaria,"92",0.129584078249062,-0.0153160283625373
"0",Paphos,"1542",0.455201965807712,-0.0214444093547022
"0",Durotinco,"3268",0.0694933482031977,-0.014190601453763
"0",Esco,"847",0.329508114020959,-0.00946610570296859
"0",Salolime,"1955",0.386943590020887,-0.00816185868468497
"0",Matiscone,"3392",0.0506744133904984,-0.013113927165634
"0",Ranilum,"1097",0.339891114917491,-0.0124040060984699
"0",Tasinemeti,"628",0.173885374619999,-0.00678320750405524
"0",Philado,"1595",0.548855954227736,-0.00922148857635422
"0",Manliana,"124",0.148992477499425,-0.0177588655581251
"0",Siscia,"665",0.210948783877392,-0.00753208922636801
"0",Catabathmo,"2779",0.394047305565509,-0.0254925634710499
"0",Valcaton,"1234",0.413492523404281,-0.0130134047922548
"0",Aqua viva,"645",0.194262686723341,-0.00744406783648071
"0",Bergusium,"3260",0.0557615095801164,-0.013492785069368
"0",Ad Sextum,"245",0.209789402010123,-0.0178956318397298
"0",Fanomartis,"3112",0.0150069377343405,-0.0111686732308463
"0",Ponte Drusi,"42",0.136100176629979,-0.00690957102185135
"0",Artane,"1185",0.406710620674432,-0.0103496415369627
"0",Ad speluncas,"2369",0.332969976053509,-0.02523246220154
"0",Stenarum,"832",0.333258887660957,-0.00703061813561307
"0","(symbol, no name, no. 25) [Diana] (Miller)","2910",0.147935663887734,-0.0229713433098103
"0",Sydone,"2919",0.451633287600934,-0.0233024489672789
"0",Zagazania,"2435",0.336630439347043,-0.0262248533313672
"0",Themnum,"1330",0.42304599492093,-0.0198539961476244
"0",Carcassione,"3211",0.0210491603079604,-0.0176235271430674
"0",Barbalisso,"1725",0.505168252592366,-0.0266076018203167
"0",Appollonia,"1131",0.348422635068355,-0.018947242690363
"0",Lugione,"693",0.222378006635316,-0.00504932053615324
"0",Gallicum,"911",0.340234403873664,-0.0142275181190217
"0",Flumen eleuter (Flumen Eleuter),"2940",0.466598339939183,-0.0249469403395823
"0",Optatiana,"1010",0.350231151823064,-0.00738325771266627
"0",In Alpe Iulia,"582",0.165638336056628,-0.00750038075518356
"0",Ad turrem,"3298",0.0616977081084516,-0.0196672831903504
"0",Ad drinum,"730",0.268519089715828,-0.00704585664328578
"0",Grannona,"947",0.32310136626925,-0.0155021721743644
"0",Barsalium,"1681",0.512912384107411,-0.0183747549775646
"0",Vlmospaneta (Ulmo Spaneta),"717",0.25243036168877,-0.00620858361202852
"0",Tibori,"335",0.220497079309886,-0.0149858694428998
"0",Stratonis,"1050",0.368788493991928,-0.00894446693912121
"0",Ad Malum,"838",0.316791639176386,-0.00900328516731762
"0",Paduando,"1438",0.455757007900641,-0.0158623052787555
"0",Sublabione,"41",0.133809959003002,-0.00679665713554466
"0",Tauriana,"910",0.335636291013761,-0.0128306571711169
"0",Ad Silanum / adsilanum,"3188",0.0312615783453264,-0.0170455691664778
"0",Albinia Flumen,"129",0.143891656106584,-0.0193950342704696
"0",Ad tygrem,"2757",0.526217184540469,-0.0140735220763814
"0",Ad Maiores,"1228",0.153719807867752,-0.0274197563989713
"0",Spelunis,"408",0.273552188343464,-0.0124683088482789
"0",Patauissa (Patavissa),"1008",0.345525412192395,-0.00694457722239689
"0",Tanno Flumen,"531",0.285488098002231,-0.0193834369662616
"0",Reuessione,"3191",0.0380155660296109,-0.0177530273193981
"0",Acitodonum,"3165",0.0254762788888972,-0.0155951383804078
"0",Apollonia,"2688",0.38018877338883,-0.0246519795618451
"0",Casaroduno,"3087",0.0298421677173656,-0.0109952145988129
"0",Thamaudi,"1746",0.539182032571959,-0.0158678991054444
"0",Tarnantone,"19",0.147617171795644,-0.00721966878428249
"0",Ad uicesimum (Ad Vicesimum),"227",0.210365651829264,-0.0170967089729443
"0",Putea nigra,"2339",0.328843887761741,-0.0249121843487775
"0",Lygum Fluvius,"1192",0.41996801452274,-0.00929957465098326
"0",Sestos,"1075",0.386814785323107,-0.0180622290929366
"0",Clambetis,"683",0.197618374034399,-0.0103806940926697
"0",Umbro Flumen,"103",0.1430451225259,-0.0162090027835411
"0",Alba Docilia,"3318",0.0939197658538555,-0.0187286967723188
"0",Fossis papirianis,"95",0.113920515602138,-0.0187743694032361
"0",Sextatione / Serratione,"3230",0.0401084527777899,-0.0189311402521074
"0",Abellino,"396",0.266603387793825,-0.0185690147589379
"0",Vindonissa,"3350",0.0998358555791358,-0.00681353347353915
"0",Antifillon,"1509",0.447671511020368,-0.0204524779907423
"0",Socratu,"1464",0.434307226485958,-0.0176929159285539
"0",Patansana,"1732",0.530317693011961,-0.0120967169828307
"0",Sabatium,"946",0.32953740807065,-0.0150884284712583
"0",Pagrum,"1424",0.482033013112668,-0.0132625091419697
"0",Anniaca,"1353",0.47930587501956,-0.0100679490093607
"0",Turenum,"308",0.258122062035493,-0.0121643061444423
"0",Magnana,"1526",0.460318126917309,-0.0075228058791798
"0",Ad Labores,"696",0.233469560974781,-0.00531750278582059
"0",Bontobrice,"3332",0.0671297851667823,-0.0044536776408096
"0",Themessata,"1796",0.526092899077853,-0.0228028719419345
"0",Gnatie,"313",0.271208504273936,-0.0123626581094823
"0",Lusomana,"604",0.203897710599544,-0.00477467072555187
"0",Clusio,"110",0.157364652117427,-0.0170165670278799
"0",Vorogio,"3169",0.0378650442324856,-0.0158486156895145
"0",Augustoduro,"3081",0.0173104004812344,-0.00853590090019249
"0",Melena,"1184",0.403562860978542,-0.00979902701754612
"0",Augustum,"3274",0.060940484760317,-0.0158057446370246
"0",Sammachi,"1743",0.535524711198743,-0.0157207526033096
"0",Anadynata,"1215",0.419003222669964,-0.0108846826734178
"0",Phenica,"2556",0.360684980022159,-0.0225408049350825
"0",Ad Renvm (Αd Rhenum),"3464",0.107664333634391,-0.00710507256813588
"0",Via Aurelia,"3481",0.213736755325092,-0.0198286557768679
"0",Tarvessedo,"28",0.116627546211438,-0.00837375806868718
"0",Naucanio,"1639",0.555157141729246,-0.0208627010951686
"0",Assures,"959",0.189681131580076,-0.026899671418447
"0",Tyana,"1410",0.447511602101517,-0.0143656920925841
"0",Bacinora,"1901",0.581108677501757,-0.0157505699636238
"0",Cyzico,"1299",0.397832064524673,-0.0175829013797637
"0",Cunu aureu,"27",0.115027603018256,-0.00839266877108669
"0",Chimerium,"1963",0.395200065151152,-0.00695525571371919
"0",Antiochiae,"1499",0.435740704784557,-0.0185954595071971
"0",Ad flexum,"597",0.188849591839848,-0.00476256425241453
"0",Comagenis,"590",0.174427533349139,-0.00416312973564182
"0",Ad intercisa,"181",0.185255352178233,-0.0159658286475789
"0",Theranda,"886",0.298917072694192,-0.00969818044141909
"0",Ragandone,"642",0.18573314333826,-0.00805372730374305
"0",Osa Colonia,"2077",0.298801878865726,-0.0236756624743616
"0",Ad Basilicam,"3423",0.0466442220758367,-0.0230359630527631
"0",Hapsum Flumen,"929",0.294952024038821,-0.0111149334822053
